Course ID,Eff Date,Offer Nbr,Institution,Acad Group,Subject,Catalog,Approved,Campus,Sch Print,Cat Print,Print,Acad Org,Career,Split Ownr,Term Roll,Rq Group,CIP Code,HEGIS Code,Blind Grd,From ItemTyp,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Ext Wrtoff,Required,Group,Schedule Course,Dynamic Data,Allow OEE Enrl,OEE Dynamic Dt,Typically Offer,Exam Only,Created By,Created,By,Updated
210458,1/1/58,1,USBNY,ADMIN,HBY,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210459,1/1/58,1,USBNY,ADMIN,HHP,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210415,1/1/58,1,USBNY,ADMIN,BNG,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210416,1/1/58,1,USBNY,ADMIN,BSE,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210056,1/1/58,1,USBNY,ADMIN,HBM,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210057,1/1/58,1,USBNY,ADMIN,HBW,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
100438,1/1/58,1,USBNY,ADMIN,SKL,   2,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
204153,12/31/88,1,USBNY,CAS,PHI, 362,A,WEST,N,N,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204634,8/20/01,2,USBNY,CAS,HUR, 249,A,WEST,Y,Y,Y,EUROPEAN,UGRD,N,Y,,05.0110,11.06,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202850,8/20/01,2,USBNY,CAS,HUS, 254,A,,Y,Y,Y,HISPANIC,UGRD,N,Y,,05.0107,11.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203801,4/30/76,1,USBNY,CAS,MUS, 257,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203855,12/31/87,3,USBNY,CAS,MUS, 453,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203856,4/30/87,2,USBNY,CAS,MUS, 458,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204241,12/31/71,1,USBNY,CAS,PHY, 343,A,WEST,N,N,Y,PHYSICS,UGRD,N,Y,,40.0801,19.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204242,12/31/82,2,USBNY,CAS,PHY, 443,A,WEST,N,N,Y,PHYSICS,UGRD,N,Y,,40.0801,19.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
210502,1/1/58,1,USBNY,ADMIN,LIN,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210503,8/20/02,1,USBNY,PROVO,LIS,   3YY,A,WEST,N,N,N,LLC,UGRD,N,N,,,49.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210524,1/1/58,1,USBNY,ADMIN,SLN,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210237,1/1/58,1,USBNY,ADMIN,EPP,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210238,1/1/58,1,USBNY,ADMIN,EPS,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210516,1/1/58,1,USBNY,ADMIN,PHY,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210517,1/1/58,1,USBNY,ADMIN,POL,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210518,1/1/58,1,USBNY,ADMIN,PSY,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210520,1/1/58,1,USBNY,ADMIN,RUS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210422,1/1/58,1,USBNY,ADMIN,CLG,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210423,1/1/58,1,USBNY,ADMIN,CLP,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210424,1/1/58,1,USBNY,ADMIN,CLS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210425,1/1/58,1,USBNY,ADMIN,CLT,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210426,1/1/58,1,USBNY,ADMIN,CNH,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
204260,4/30/69,1,USBNY,CAS,POL, 101,A,WEST,N,N,Y,POLISCI,UGRD,N,Y,,45.1001,22.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204100,4/30/89,3,USBNY,CAS,PHI, 378,A,WEST,N,N,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204101,4/30/74,1,USBNY,CAS,PHI, 222,A,WEST,N,N,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203798,4/30/89,1,USBNY,CAS,MUS, 237,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204118,12/31/85,4,USBNY,CAS,PHI, 239,A,WEST,N,N,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204141,4/30/84,3,USBNY,CAS,PHI, 408,A,WEST,N,N,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
211677,1/1/58,1,USBNY,ADMIN,INS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211678,1/1/58,1,USBNY,ADMIN,INT,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211679,1/1/58,1,USBNY,ADMIN,IRH,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211712,1/1/58,1,USBNY,ADMIN,MUS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211713,1/1/58,1,USBNY,ADMIN,MVL,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211714,1/1/58,1,USBNY,ADMIN,PEC,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211715,1/1/58,1,USBNY,ADMIN,PHI,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211716,1/1/58,1,USBNY,ADMIN,PHY,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211717,1/1/58,1,USBNY,ADMIN,POL,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211718,1/1/58,1,USBNY,ADMIN,PSY,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211720,1/1/58,1,USBNY,ADMIN,RUS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211622,1/1/58,1,USBNY,ADMIN,CLG,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211623,1/1/58,1,USBNY,ADMIN,CLP,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211624,1/1/58,1,USBNY,ADMIN,CLS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211625,1/1/58,1,USBNY,ADMIN,CLT,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210427,1/1/58,1,USBNY,ADMIN,CNS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210428,1/1/58,1,USBNY,ADMIN,CSE,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210429,1/1/58,1,USBNY,ADMIN,CSL,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210430,1/1/58,1,USBNY,ADMIN,CUE,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210431,1/1/58,1,USBNY,ADMIN,EAS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210432,1/1/58,1,USBNY,ADMIN,ECO,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210433,1/1/58,1,USBNY,ADMIN,EEL,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210434,1/1/58,1,USBNY,ADMIN,EFL,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210435,1/1/58,1,USBNY,ADMIN,EGL,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210269,1/1/58,1,USBNY,ADMIN,HUS,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210270,1/1/58,1,USBNY,ADMIN,IAS,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210271,1/1/58,1,USBNY,ADMIN,ICP,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210439,1/1/58,1,USBNY,ADMIN,ESA,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210440,1/1/58,1,USBNY,ADMIN,ESC,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210441,1/1/58,1,USBNY,ADMIN,ESE,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210442,1/1/58,1,USBNY,ADMIN,ESG,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210417,1/1/58,1,USBNY,ADMIN,BUS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210418,1/1/58,1,USBNY,ADMIN,CBN,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210419,1/1/58,1,USBNY,ADMIN,CCS,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210420,1/1/58,1,USBNY,ADMIN,CHE,   3YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210120,1/1/58,1,USBNY,ADMIN,RUS,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210242,1/1/58,1,USBNY,ADMIN,ESG,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210243,1/1/58,1,USBNY,ADMIN,ESI,   2YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210122,1/1/58,1,USBNY,ADMIN,SCI,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210124,1/1/58,1,USBNY,ADMIN,SLN,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210125,1/1/58,1,USBNY,ADMIN,SOC,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
210126,1/1/58,1,USBNY,ADMIN,SPN,   1YY,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
203733,4/30/91,3,USBNY,CAS,MAT, 491,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,27.0101,17.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
211012,1/1/58,1,USBNY,ADMIN,ATS,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
203892,4/30/84,1,USBNY,CAS,MUS, 431,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203895,12/31/94,1,USBNY,CAS,MUS, 455,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203896,4/30/94,1,USBNY,CAS,MUS, 457,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
303829,4/30/00,1,USBNY,SSW,HWC, 516,A,HSC,N,N,Y,SOCWELFARE,GRAD,N,Y,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
304097,4/30/00,1,USBNY,SSW,HWC, 567,A,HSC,N,N,N,SOCWELFARE,GRAD,N,N,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211657,1/1/58,1,USBNY,ADMIN,HBW,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211658,1/1/58,1,USBNY,ADMIN,HBY,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211659,1/1/58,1,USBNY,ADMIN,HHP,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211661,1/1/58,1,USBNY,ADMIN,HIS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211662,1/1/58,1,USBNY,ADMIN,HUE,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211663,1/1/58,1,USBNY,ADMIN,HUF,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211664,1/1/58,1,USBNY,ADMIN,HUG,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211665,1/1/58,1,USBNY,ADMIN,HUI,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211666,1/1/58,1,USBNY,ADMIN,HUL,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211668,1/1/58,1,USBNY,ADMIN,HUR,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211669,1/1/58,1,USBNY,ADMIN,HUS,   4XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
203853,4/30/88,2,USBNY,CAS,MUS, 451,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203854,12/31/86,2,USBNY,CAS,MUS, 452,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
211013,1/1/58,1,USBNY,ADMIN,BHO,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211014,1/1/58,1,USBNY,ADMIN,ARH, 200TRJ,A,WEST,N,N,N,ART,UGRD,N,N,,50.0703,10.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,Y,,,N,,,,
211015,1/1/58,1,USBNY,ADMIN,BNG,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211016,1/1/58,1,USBNY,ADMIN,BSE,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211017,1/1/58,1,USBNY,ADMIN,BUS,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211018,1/1/58,1,USBNY,ADMIN,CBN,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211019,1/1/58,1,USBNY,ADMIN,CCS,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211068,1/1/58,1,USBNY,ADMIN,HUR,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211069,1/1/58,1,USBNY,ADMIN,HUS,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
203850,4/30/86,3,USBNY,CAS,MUS, 441,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203793,4/30/75,1,USBNY,CAS,MUS, 211,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203837,12/31/72,1,USBNY,CAS,MUS, 315,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203852,12/31/88,3,USBNY,CAS,MUS, 443,A,WEST,N,N,Y,MUSIC,UGRD,N,Y,,50.0901,10.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
211034,1/1/58,1,USBNY,ADMIN,EFL,   1XX,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,N,,,N,,,,
211035,1/1/58,1,USBNY,ADMIN,EGL, 100TR,A,WEST,N,N,N,ADMINISTR,UGRD,N,N,,23.0101,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,,Y,,,N,,,,
