Rq Group,Eff Date,Key,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Institution,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,In GPA crs,Excl In-Progrss,Min Points,Min Units,Incl Equiv,Valid Beg,Valid End,Term,Assoc,Topic ID,Designation,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
001478,8/20/02,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,203325,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001479,8/20/02,0001,0010,RQ,0.00,0.00,PRE,000001376,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000790,8/20/02,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,203705,ALL,Y,Y,N,N,3.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000791,8/20/02,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,203705,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000791,8/20/02,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,203614,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000791,8/20/02,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,101244,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
001412,6/1/91,0001,0010,RQ,0.00,0.00,,000001385,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001481,8/20/02,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001725,1/1/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204556,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001726,8/20/03,0001,0010,COND,0.00,0.00,,,PR,EQ,EGLAC,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001726,8/20/03,0002,0020,COND,0.00,0.00,,,PR,EQ,EGLPH,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000959,1/1/04,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,204542,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000959,1/1/04,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,204556,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000961,1/1/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204559,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001727,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204935,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001729,1/1/04,0001,0010,COND,0.00,0.00,,,PR,EQ,MATMA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001729,1/1/04,0002,0020,COND,0.00,0.00,,,PR,EQ,MATMB,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001729,1/1/04,0003,0030,COND,0.00,0.00,,,PR,EQ,MATPH,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001730,1/1/04,0011,0020,COND,0.00,0.00,,,PL,EQ,SPDMA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001730,1/1/04,0012,0030,COND,0.00,0.00,,,PL,EQ,SPDZM,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001734,1/1/04,0001,0010,COND,0.00,0.00,,,PR,NE,HISMA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001734,1/1/04,0002,0020,COND,0.00,0.00,,,PR,NE,HISPH,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001735,1/1/04,0001,0010,COND,0.00,0.00,,,PL,EQ,TENMT,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001730,1/1/04,0010,0010,COND,0.00,0.00,,,PR,EQ,TSSMT,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001731,1/1/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204805,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001737,1/1/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204912,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001408,1/1/04,0001,0010,RQ,0.00,1.00,PRE,000001189,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001408,1/1/04,0002,0020,RQ,0.00,0.00,PRE,000001378,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001738,1/1/04,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001739,1/1/04,0001,0010,COND,0.00,0.00,,,AST,GE,U1,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001740,1/1/04,0001,0010,COND,0.00,0.00,,,AST,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001742,1/1/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,200870,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001742,1/1/04,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,200873,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
001743,8/20/02,0001,0010,COND,0.00,0.00,,,PRS,NI,000090,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001744,8/20/01,0001,0010,COND,0.00,0.00,,,PL,EQ,PHI2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001744,8/20/01,0002,0020,COND,0.00,0.00,,,PL,EQ,PHI2MAJHSC,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001744,8/20/01,0003,0030,COND,0.00,0.00,,,PL,EQ,PHIBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001744,8/20/01,0004,0040,COND,0.00,0.00,,,PL,EQ,PHI2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001744,8/20/01,0005,0050,COND,0.00,0.00,,,PL,EQ,PHIBATP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001744,8/20/01,0006,0060,COND,0.00,0.00,,,PL,EQ,PHIMINOR,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000143,1/1/58,0004,0040,COND,0.00,0.00,,,PL,EQ,PHI2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002017,1/1/89,0001,0090,RQ,0.00,0.00,,000001581,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0002,0020,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001728,1/1/05,0001,0010,COND,0.00,0.00,,,PL,EQ,SPDZM,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001728,1/1/05,0002,0020,COND,0.00,0.00,,,PL,EQ,SPDMA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001968,8/20/05,0001,0001,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,100201,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001973,5/25/05,0001,0010,COND,0.00,0.00,,,PR,IN,000062,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001973,5/25/05,0002,0020,COND,0.00,0.00,,,PL,EQ,BCPBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001974,5/25/05,0001,0010,COND,0.00,0.00,,,PL,EQ,HAMBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001975,5/25/05,0001,0010,COND,0.00,0.00,,,PR,IN,000062,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001975,5/25/05,0002,0020,COND,0.00,0.00,,,PR,IN,000078,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001977,8/20/05,0001,0010,RQ,0.00,0.00,PRE,000001543,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001971,1/1/73,0005,0010,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001971,1/1/73,0006,0050,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001979,8/20/05,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001979,8/20/05,0002,0020,COND,0.00,0.00,,,PL,IN,000069,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
001979,8/20/05,0003,0030,RQ,0.00,0.00,PRE,000001265,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
001980,8/25/05,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,200282,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001981,8/20/05,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203325,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001981,8/20/05,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203327,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
000069,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,CCS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000069,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,CCSBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000069,1/1/58,0003,0030,COND,0.00,0.00,,,LVL,EQ,U4,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000070,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,CCS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000070,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,CCSBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001185,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,200734,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001186,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,200698,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001186,8/20/01,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,100665,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
001189,8/20/01,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001191,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203542,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001191,8/20/01,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203543,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
001192,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203784,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001192,8/20/01,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203884,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
001193,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203752,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001193,8/20/01,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,203754,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
001198,8/20/01,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,204698,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001200,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,200119,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001200,8/20/01,0002,0020,RQ,0.00,1.00,PRE,000001298,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,),,,0.00,0,,,
001201,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,200119,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001201,8/20/01,0002,0020,RQ,0.00,0.00,PRE,000001298,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,),,,0.00,0,,,
002013,5/15/99,0001,0090,RQ,0.00,0.00,,000001581,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002013,5/15/99,0002,0020,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002013,5/15/99,0003,0030,RQ,0.00,0.00,,000001576,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002013,5/15/99,0004,0040,RQ,0.00,0.00,,000001577,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002013,5/15/99,0005,0050,RQ,0.00,0.00,,000001578,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002013,5/15/99,0006,0060,RQ,0.00,0.00,,000001579,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002013,5/15/99,0007,0070,RQ,0.00,0.00,,000001580,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0001,0090,RQ,0.00,0.00,,000001581,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0002,0020,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002015,1/1/89,0003,0030,RQ,0.00,0.00,,000001583,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0004,0040,RQ,0.00,0.00,,000001577,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0005,0050,RQ,0.00,0.00,,000001578,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0006,0060,RQ,0.00,0.00,,000001579,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0007,0070,RQ,0.00,0.00,,000001584,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002015,1/1/89,0008,0080,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000395,8/20/01,0003,0030,RQ,0.00,0.00,PRE,000001045,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000395,8/20/01,0004,0040,RQ,0.00,0.00,CO,000001108,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0003,0030,RQ,0.00,0.00,,000001585,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0007,0040,RQ,0.00,0.00,,000001577,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0004,0050,RQ,0.00,0.00,,000001578,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0005,0060,RQ,0.00,0.00,,000001579,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002017,1/1/89,0006,0080,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002018,1/1/89,0008,0070,RQ,0.00,0.00,,000001592,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002018,1/1/89,0009,0090,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0001,0010,RQ,0.00,0.00,,000001544,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002020,8/25/04,0002,0030,RQ,0.00,0.00,,000001595,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0003,0040,RQ,0.00,0.00,,000001596,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0004,0050,RQ,0.00,0.00,,000001597,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0005,0060,RQ,0.00,0.00,,000001598,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0006,0070,RQ,0.00,0.00,,000001631,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0007,0080,RQ,0.00,0.00,,000001599,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002020,8/25/04,0008,0090,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0001,0020,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002023,1/1/89,0008,0100,RQ,0.00,0.00,,000001581,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0002,0030,RQ,0.00,0.00,,000001606,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0003,0040,RQ,0.00,0.00,,000001607,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0004,0050,RQ,0.00,0.00,,000001608,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0005,0060,RQ,0.00,0.00,,000001609,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0006,0070,RQ,0.00,0.00,,000001610,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0007,0080,RQ,0.00,0.00,,000001611,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002023,1/1/89,0009,0090,RQ,0.00,0.00,,000001545,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0001,0100,RQ,0.00,0.00,,000001581,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0002,0020,RQ,0.00,0.00,,000001546,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002024,1/1/89,0003,0030,RQ,0.00,0.00,,000001612,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0004,0040,RQ,0.00,0.00,,000001607,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0005,0050,RQ,0.00,0.00,,000001608,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0006,0060,RQ,0.00,0.00,,000001609,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002024,1/1/89,0007,0070,RQ,0.00,0.00,,000001610,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000556,8/20/04,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,200870,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000556,8/20/04,0002,0020,RQ,0.00,0.00,PRE,000001378,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000025,1/1/58,0001,0010,COND,0.00,0.00,,,LVL,EQ,U2,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000026,1/1/58,0001,0010,COND,0.00,0.00,,,LVL,EQ,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000027,1/1/58,0001,0010,COND,0.00,0.00,,,LVL,EQ,U4,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000028,1/1/58,0001,0010,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000029,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,AFSBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000029,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,AFS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000029,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,AFS2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000029,1/1/58,0004,0040,COND,0.00,0.00,,,PL,EQ,AFSBATP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000030,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,AFS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000030,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,AFS2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000030,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,AFSBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000030,1/1/58,0004,0040,COND,0.00,0.00,,,PL,EQ,AFSBATP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000030,1/1/58,0005,0050,COND,0.00,0.00,,,LVL,EQ,U4,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000033,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,AMR2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000031,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,AFS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000031,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,AFS2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000031,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,AFSBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
